payload_mass,payload_volume,target_orbit,deployment_mechanism
9143.610797009947,53.711916721103876,GEO,dispenser
9373.341036633983,37.58237893061417,GEO,dispenser
1205.2985981648972,99.13774098469477,LEO,custom
8333.009332151283,33.182472287752155,LEO,custom
2081.6724013507455,23.773887881032266,LEO,fairing
12469.350532904738,46.38148470508044,polar,custom
12868.053010278738,47.4814295732976,GEO,dispenser
7102.287081227318,98.16892440628972,LEO,dispenser
11219.683488480596,51.226591492225666,GEO,dispenser
1178.344424062943,50.59417572023391,LEO,fairing
8974.436204840651,50.39196111776707,GEO,fairing
11091.47019219967,6.440229342631513,polar,custom
5683.679628217334,2.4576618702415995,GEO,custom
10785.941844521418,60.227894275483884,polar,fairing
17631.44769427404,26.839589413380363,LEO,custom
2926.3615984901517,50.04492296104105,LEO,fairing
3869.347794180348,84.47378162801418,GEO,dispenser
13419.974002810808,77.79370104342594,polar,fairing
14805.250351054274,70.87988057973514,polar,fairing
15765.415668133955,9.327090739437674,LEO,dispenser
10342.72142638126,1.622408304905755,polar,custom
17889.753297197243,35.118738567990476,LEO,custom
19703.98884027893,31.675378931323127,polar,fairing
7827.573610646582,68.12397639377949,GEO,custom
15537.120197451877,90.08498722231833,GEO,custom
12432.455667893686,35.35590608300137,polar,fairing
12810.953526722304,67.25087859549096,GEO,fairing
16460.007326435905,62.27979271003686,polar,dispenser
4589.703362273722,32.6012240063832,polar,dispenser
19412.168783051424,85.00681721168577,GEO,fairing
10404.115257002995,11.348768080296262,GEO,dispenser
19526.244229206422,37.55482282441033,polar,custom
13233.38880120011,71.98347453375446,GEO,dispenser
15490.929252061876,6.847438569582557,GEO,fairing
8272.516442491335,71.58374554127847,GEO,custom
17799.783835028964,35.74140124243248,GEO,dispenser
19591.200880063774,17.261836097436035,LEO,fairing
2802.8748172586293,36.24036644810335,LEO,dispenser
7586.930855248354,87.19682566396985,GEO,dispenser
15738.070039095823,28.822551578998734,GEO,dispenser
16685.63180610627,29.65597973602955,polar,custom
19390.26860452082,68.82177568466976,polar,custom
10207.649451230245,96.13738388159838,polar,custom
8750.118614818537,44.995574750963314,GEO,custom
8731.586696510076,79.85818215699214,polar,dispenser
18171.751416252762,6.314398229595623,polar,custom
7594.843943550222,66.18333665022128,GEO,custom
8473.849091341624,83.0366059087563,polar,custom
1293.2004080822485,37.218645771534256,GEO,fairing
13121.430999026668,37.08815330009154,LEO,dispenser
11307.835640425687,24.349602248783885,GEO,custom
15084.061079146823,88.70754518407915,GEO,fairing
18846.88358445302,19.68325110802179,polar,custom
8806.462749075043,31.577853732565064,LEO,fairing
17869.068648915352,38.566366159085646,polar,fairing
5737.601111206347,50.85741892803332,LEO,custom
8743.189339770688,97.65692031153483,GEO,custom
3788.930868879173,54.237778344405754,GEO,custom
6299.335271299963,60.82022562462085,LEO,dispenser
16544.509207347604,66.3286437523505,LEO,fairing
18991.598320499805,14.910180424427187,polar,dispenser
2537.915443391217,30.173845121030006,LEO,fairing
2432.6766871054433,97.37891777553148,polar,dispenser
9204.308731394982,16.441790241312734,LEO,fairing
14680.411758575854,26.71486099792465,polar,dispenser
12027.654895684527,2.176992986000236,LEO,dispenser
3916.1862582337067,72.66136252379614,LEO,fairing
11955.92741117535,88.6954407327628,GEO,dispenser
19819.03613436402,82.1694279893636,LEO,custom
6482.136763626,48.83986005796734,polar,dispenser
10846.62216371415,86.25128870628973,LEO,dispenser
1728.9988756478774,7.866151797087507,polar,dispenser
18707.853835722093,77.40975408441278,GEO,dispenser
2613.0638584355975,1.1827053443520628,GEO,dispenser
9172.605279329953,85.18536949193047,polar,fairing
18164.419886063166,61.59945954387244,LEO,fairing
12686.991014646472,45.177418661191844,GEO,dispenser
17041.38988501941,21.921886317709692,LEO,dispenser
14903.255915016061,52.78078907540536,LEO,custom
1820.1937672703693,2.874850535002036,GEO,custom
12271.445573776511,25.63616802834065,GEO,dispenser
4321.1760555731325,52.76817649234158,GEO,fairing
13112.421480018222,2.6554236805187723,LEO,dispenser
18623.72281551474,21.982756688943105,GEO,custom
10462.871114875521,51.58861646786273,polar,fairing
1942.5895237378468,13.856316524135059,LEO,custom
10280.640379329452,2.332181843649609,GEO,fairing
16699.314444342905,6.5065802453501425,LEO,dispenser
9501.293139266227,54.51571461781501,polar,custom
12624.548204373503,79.050029513271,polar,custom
5633.8103736225185,13.533567888272783,LEO,dispenser
10308.35259016392,92.30966198339686,GEO,dispenser
7038.068873559401,10.36333989177525,LEO,dispenser
7547.593591709894,30.713994543261478,polar,dispenser
19447.89697513038,16.31935182593683,GEO,dispenser
15928.596025434203,78.26370545135389,polar,dispenser
6381.083460849897,40.28001540125828,LEO,custom
12976.042255609274,8.796074593484605,GEO,fairing
13901.69373273226,41.76866878236734,GEO,custom
19408.314461147278,87.141782284807,LEO,custom
8558.711615504842,53.65721249848554,polar,custom
7308.984408092505,97.24723329073532,LEO,custom
4312.753324226509,31.003700959812104,polar,fairing
7433.717063803347,50.547927716770666,GEO,dispenser
14963.803173426491,50.00743613241228,LEO,fairing
8949.48145228668,81.84853160019995,polar,fairing
11748.412194931849,85.21242282930729,GEO,custom
18694.65330157918,37.98069371023078,GEO,fairing
5166.371519600708,43.36998376534512,GEO,dispenser
17426.23481010992,54.23671627505221,LEO,custom
10328.671791662746,4.086111108803017,polar,dispenser
7375.8223815359925,88.51374963065604,polar,dispenser
17841.540571916783,9.90666851826793,polar,custom
18915.065551737935,3.8173435974639633,GEO,dispenser
9591.29351659809,18.756027713699957,LEO,fairing
13256.671932872547,32.912353282506956,polar,dispenser
16509.39970350061,57.12105170823545,polar,custom
5253.451444633581,97.84424030124538,polar,dispenser
4758.761201214083,90.67365188636506,LEO,fairing
18408.069701459215,3.258767404642075,LEO,custom
16264.739369562769,32.393070118058226,GEO,fairing
18060.747994549693,4.849384041929662,LEO,dispenser
16927.234718375126,24.755080946931358,polar,dispenser
17015.666864055813,95.10604910122936,LEO,dispenser
9472.695807145079,6.200231397825782,GEO,dispenser
15588.4564825048,28.029234345660402,polar,dispenser
8895.865336528064,62.22220330192665,polar,custom
19998.305211697883,48.057198628996574,polar,fairing
19251.46320331824,31.128793463634196,GEO,fairing
7808.663467238098,51.48146847458297,GEO,custom
8001.951600967236,90.94651477690275,polar,fairing
12781.264924744915,58.56175240652197,GEO,fairing
1481.421065325456,15.05630269607359,LEO,fairing
7681.563577086978,24.289017955764404,polar,custom
5931.125261809391,52.79154434820426,LEO,fairing
10383.221123653033,52.87995846844881,polar,dispenser
11752.468032670477,39.78466719557449,LEO,fairing
2684.6991392824,39.96672427124177,GEO,dispenser
15264.865758398304,17.252098675936153,GEO,custom
17135.91905156744,6.086084703406504,polar,dispenser
2198.1414739936063,8.62334847137322,polar,dispenser
14120.124531612968,46.78456222379377,polar,custom
10974.932115318215,14.613175707948937,GEO,dispenser
4810.171374828117,44.50807646880369,LEO,dispenser
4010.7961003709297,32.236910039354456,LEO,fairing
5015.175447730984,66.11433063295632,polar,dispenser
14331.594366814317,90.06288737012724,GEO,fairing
3329.795507974719,35.891603667899375,GEO,custom
1326.4264865586556,80.57114370186456,LEO,dispenser
2946.363377363285,18.18417830596707,polar,fairing
8804.427316309917,29.248170274210576,polar,dispenser
13251.840807800432,41.62775255266225,polar,dispenser
18005.089394957173,49.33824933855493,polar,custom
8532.922786661726,14.127539603628364,LEO,dispenser
8328.122919449119,2.0924433528294757,polar,custom
13584.388089924623,77.49155828688053,polar,custom
4540.601205636456,59.76146145410543,LEO,dispenser
6765.571030072653,92.14631779510373,polar,dispenser
1477.044943758934,92.82517992322514,LEO,custom
7044.8822956911,80.87378593944972,polar,dispenser
16247.599943848722,43.2773993588925,polar,custom
17491.160677580694,11.621182568432271,LEO,custom
6723.341313530385,75.19732193918753,polar,dispenser
11937.629214710045,90.71740312005883,polar,fairing
12030.135870842467,93.76909536957947,GEO,custom
6976.706476688463,60.467573964520426,polar,fairing
5157.899922882728,27.11843427279915,polar,fairing
9662.533771923061,26.816546894666068,polar,fairing
18699.54308719255,26.070693723250038,polar,custom
1234.450907851345,13.351360111239888,LEO,custom
19288.28180051843,16.04641711064742,LEO,dispenser
13337.601324024328,2.4105527044250152,polar,dispenser
19799.74098126743,90.30495741747396,LEO,dispenser
14277.471934331452,95.11395925734176,LEO,fairing
10972.615819260816,64.64036201253074,LEO,fairing
12148.101683141222,51.485026290424884,GEO,fairing
2726.721059499081,94.79212607762611,LEO,fairing
17598.344846769764,91.83014739605827,LEO,fairing
5765.124901043119,17.530684099227205,LEO,custom
18899.138389664367,48.82690775682653,polar,fairing
8261.576129854551,67.72332557697503,polar,custom
2901.3670565748635,94.53323246451625,polar,dispenser
17141.871703961162,72.62157348255431,LEO,dispenser
3549.2534854829614,43.77110763075076,polar,fairing
18362.249959429013,71.91816907642927,LEO,custom
5059.260807018569,25.159621823108974,polar,dispenser
8503.750915462988,23.976595596852654,LEO,fairing
19061.67271821786,13.931507583093337,polar,custom
1542.2308220985622,92.12859699962537,polar,dispenser
2825.014429211655,93.55406027648716,GEO,fairing
7284.862897341953,5.857321091571246,LEO,dispenser
1785.3397871207712,68.37551025620718,GEO,custom
7953.755561126331,16.58003207319961,GEO,fairing
10377.271103458626,54.285343936585285,GEO,fairing
10081.393703200307,76.69850018171901,LEO,fairing
6565.047135053725,95.31121433258191,polar,custom
1161.344636730748,88.56558463265071,polar,dispenser
12134.851768627172,31.95215497957557,GEO,custom
2515.2815794786566,48.90544812843347,LEO,fairing
19148.41932231193,22.580085709038944,LEO,fairing
16112.762546020416,24.542861165168034,LEO,fairing
17763.738068123632,60.55482710015081,polar,dispenser
3823.9064785689297,54.83148226395877,GEO,custom
1895.0531539341869,99.06800932346167,GEO,fairing
9592.741033650282,60.534439804446954,LEO,custom
4993.773907978211,65.97191569858114,GEO,dispenser
15272.573989560853,30.84083632573325,LEO,dispenser
19938.237392667048,60.219434603667935,GEO,custom
4992.507334127638,27.413930364443154,GEO,custom
14337.164220360108,53.17810140055864,LEO,fairing
3282.502454545719,10.780570658103917,polar,fairing
3608.6473089872793,90.28427329226567,LEO,custom
8761.839943151917,12.204550144783227,GEO,fairing
5617.381843054677,16.383270725620342,polar,custom
10651.857333235179,86.43723715434477,polar,fairing
17486.770596111695,86.7950778516601,GEO,fairing
13814.043230383932,7.695839765815876,LEO,dispenser
16634.617383095778,38.89759079783085,GEO,fairing
16804.102599887166,9.941830858357324,LEO,dispenser
8126.011608828776,43.287815038540245,LEO,custom
17735.92010172156,86.09548627601875,polar,dispenser
1072.5436090641854,49.65710176718801,GEO,dispenser
18442.69617923214,45.13515433421105,LEO,custom
17455.436587025015,94.94624994767125,GEO,dispenser
7423.027761412554,8.766522056119014,polar,fairing
18164.179349133694,69.53799690357887,GEO,fairing
14912.429547359652,84.84269874563222,LEO,dispenser
4938.164342712276,82.42167054702858,polar,fairing
19238.122114503352,22.36394127588228,GEO,fairing
16746.258979557242,57.920855217687524,LEO,custom
18236.586010353705,4.476136730151076,LEO,fairing
4176.8810623418185,33.15748274922207,polar,fairing
7822.423711219828,15.428546846207382,LEO,fairing
2405.85708827065,96.50989447598118,GEO,custom
11168.898782066412,10.670457488934074,GEO,custom
2315.943051326646,69.68286835685565,GEO,fairing
6150.453587156035,1.9331871969594117,LEO,dispenser
8486.0959407759,1.3504167569118066,polar,dispenser
17818.49625181415,44.77987714041841,polar,dispenser
13007.538463936713,93.39707493200126,polar,custom
13819.864779473472,78.62796892555812,LEO,dispenser
11893.303754268994,23.52200088143921,GEO,fairing
19573.053470415845,1.7407567359052933,polar,custom
4059.6105650365143,72.17796126577782,polar,dispenser
17863.850509562555,43.97644622459111,GEO,custom
10566.635335973635,60.81569802136289,polar,fairing
15351.110449969943,79.21008303883306,polar,fairing
17960.153049630077,28.206607552269677,LEO,custom
8124.405140760258,3.899472039611467,polar,fairing
15835.40428058994,44.454165583355895,polar,dispenser
6998.534265538303,69.01324581297453,polar,fairing
5265.366287622091,67.82382494718495,LEO,dispenser
15086.335665940927,20.657499863538035,LEO,custom
16377.607257864267,15.12112877220006,GEO,custom
14322.786919546845,63.03339425227744,GEO,dispenser
10131.844720765943,99.68962306904477,polar,dispenser
6131.858986810772,1.75788268596935,GEO,custom
5113.745013197865,95.08179693051088,polar,dispenser
14835.651262340163,14.666803513125798,polar,custom
7811.548134918857,15.823700401679542,LEO,custom
11972.516854478166,91.3057573744089,polar,dispenser
5758.420594707864,29.790599475423367,GEO,fairing
10250.359351757765,57.78156085059983,LEO,custom
14781.155789497483,67.38620825794494,polar,fairing
12125.438595563972,98.11993634233335,GEO,custom
18745.293849367372,83.13309706050285,GEO,fairing
15659.590202802676,23.833989327848588,polar,fairing
10329.598664827967,50.698899100288045,polar,custom
6351.3404411819,70.61207156159412,LEO,dispenser
4928.88471465536,91.85534076840199,polar,dispenser
6268.381050418883,72.32489676996688,GEO,dispenser
10619.186022946624,74.17403119678791,polar,custom
10532.885040690158,48.821172149034595,GEO,fairing
11068.959514639528,31.511171404671718,polar,fairing
13333.557848918583,57.18370155874844,GEO,fairing
9929.980599136545,79.68424647160447,LEO,custom
3134.6188871188738,21.018262248837402,GEO,fairing
5671.588373225597,71.07525772338425,polar,custom
18776.26999395645,88.76671614320037,LEO,custom
3736.9223540567136,95.37220277346476,LEO,fairing
5295.035686593209,22.99728634243621,LEO,dispenser
2624.0531912718357,34.131917667300264,GEO,dispenser
15763.91504971052,67.17211742974965,LEO,dispenser
3591.675332092165,85.98905970835334,LEO,dispenser
10142.899678004827,2.1276915676033017,GEO,custom
8848.579118358146,49.91714971812245,GEO,fairing
2161.706471874793,97.63897105330842,GEO,custom
17117.97239986327,56.12316620177004,polar,custom
3300.59439895178,59.05870192181051,LEO,fairing
10737.027933393863,43.838020558439005,GEO,fairing
14137.244581738543,89.02778159224991,polar,custom
17701.36653088057,41.49852241753643,polar,dispenser
9682.647753954412,20.601702375282336,GEO,fairing
3996.482777415966,68.66291701270134,LEO,dispenser
15317.727447371935,39.01718943868585,LEO,custom
19665.45017172677,19.798065570220455,polar,dispenser
2128.0541334641375,59.55972846860497,polar,dispenser
15350.328013261078,83.02342297808761,LEO,custom
19996.662052483032,31.767626338164714,GEO,fairing
11787.337035660546,6.24649305736218,LEO,custom
18249.38022612801,81.17724969184798,GEO,dispenser
12014.005188049337,87.10071773911943,polar,fairing
19536.777576741704,52.74102310926899,polar,custom
14617.490126866733,32.88377743753455,GEO,fairing
4935.607404181135,56.5524760836193,polar,fairing
12484.555345030403,45.375403505654944,LEO,dispenser
4627.985551765891,46.51879954902565,polar,dispenser
13524.171077309804,66.77300816561137,GEO,fairing
17668.897528934598,61.40005881698834,LEO,fairing
11823.618009357517,4.277094219895286,LEO,custom
5802.281577531682,81.8434144033579,LEO,custom
15644.377256968424,99.31253085049859,GEO,fairing
8799.023788657141,47.1124771998627,LEO,dispenser
9736.1080230821,75.61631249946414,GEO,custom
11460.457074292104,49.034222408436705,polar,dispenser
10437.20293387636,46.57700184976616,LEO,fairing
8261.518828503467,65.14046494606322,GEO,custom
18398.612125417487,1.2720580326379944,LEO,fairing
14111.630921806205,5.815943718258566,LEO,dispenser
13264.21252734566,30.406252801051796,LEO,fairing
8252.851171262319,68.2911400061705,GEO,fairing
10564.526394004592,45.16750970849273,LEO,fairing
14513.870144187174,17.836291101780116,GEO,custom
17946.318945572348,49.83078779786693,GEO,custom
4984.545926544467,83.86353724043066,polar,custom
6777.44082876819,98.45477486059065,LEO,fairing
11894.838347859642,55.51997377508038,GEO,fairing
1746.6444455362382,17.072541951950722,GEO,fairing
13491.706242060991,94.90446721938761,polar,custom
10780.73220552574,9.505908786815814,GEO,dispenser
3908.899347630042,78.40697302833219,LEO,dispenser
8028.8360053059505,27.19637695839048,GEO,custom
13045.024148827273,73.83274157238418,polar,fairing
10635.399415705451,3.239920717393775,polar,fairing
15909.883170507905,21.334112261083654,LEO,dispenser
18900.721908668624,14.628644352279956,polar,custom
19104.86164595661,35.70245039106451,polar,custom
19250.383492751596,11.064119468894232,polar,dispenser
6902.850473714376,70.82715153819204,LEO,fairing
18214.659699779866,98.60888746034199,polar,custom
2270.578429733499,65.70350410544901,GEO,dispenser
12550.285609870512,88.05765818558567,polar,dispenser
7959.769224925501,7.169092964448183,polar,fairing
8944.40449606911,33.082104427059065,polar,custom
17375.475885245018,40.80547209251904,polar,fairing
18080.55204047108,9.246909725154449,polar,custom
9141.361214392118,50.73135269012285,LEO,custom
17455.776290459948,73.24284030779386,polar,dispenser
9419.619506441632,31.505965309840096,GEO,custom
1697.0277767662706,87.19995179066761,GEO,fairing
19156.6365739203,58.48576518312413,LEO,custom
13078.826264658945,17.643588468862657,LEO,custom
6147.212945296364,5.3261628069922695,polar,custom
12915.629760809654,86.07016298002641,GEO,dispenser
5940.716561564609,71.63472500843105,LEO,fairing
11331.097632614335,63.91447141677551,polar,custom
9478.853735850807,53.62295605745675,GEO,custom
15533.009939716083,45.64581780560024,LEO,dispenser
12390.322249639066,85.33601808450653,GEO,fairing
3769.634705999045,70.712831508466,polar,custom
9257.847304391591,22.51132062736863,polar,fairing
18549.594616510945,31.211408476650632,GEO,dispenser
8159.882921860342,90.20185044178096,LEO,custom
10100.665010637458,32.15224801345502,LEO,fairing
8203.270040389936,17.759409229998692,LEO,fairing
17599.44401710523,50.189909553233,polar,custom
11468.395127827886,40.5435419512053,LEO,fairing
13178.04146774411,4.084957090256526,GEO,fairing
10994.308915174428,38.78585186762201,polar,custom
17928.94445991609,79.77927725481793,polar,custom
7612.429591579807,20.25439495193772,LEO,fairing
12837.585437874593,90.14356086865052,polar,custom
13210.500761037889,11.627724648974413,GEO,fairing
19491.883471425295,52.61046908693746,LEO,dispenser
1843.270028105372,43.51881951355725,LEO,dispenser
14966.871079541115,64.68491524331372,polar,custom
9658.54634977404,1.8471490725738513,LEO,custom
1526.1096498324346,20.16951968591105,GEO,custom
14864.99924260132,76.93258642652275,GEO,custom
4868.968246493525,49.46410630199468,polar,custom
7389.307325425284,77.51114915655711,LEO,fairing
12201.210866829415,3.229827526519736,GEO,dispenser
5468.5695353514875,79.54049762360034,GEO,custom
1565.3782050194707,86.14401888509771,GEO,dispenser
7952.205764332061,93.07666589395471,LEO,custom
17251.454546950874,16.037724552783295,LEO,custom
2479.7157409483634,80.27297532387237,LEO,custom
19834.606694750644,62.61588759768663,GEO,fairing
7121.953557578068,52.82711141722653,GEO,dispenser
18558.451955589928,57.87500464237777,LEO,custom
12270.345896646653,23.633941985003926,polar,fairing
5657.6123009236235,80.22189456498587,GEO,dispenser
19851.317835993123,71.81172666742714,GEO,fairing
15660.46426522112,94.4762613782399,GEO,custom
10729.425375087189,38.99532408988299,GEO,dispenser
11896.033471875942,32.54507805050573,LEO,fairing
2213.759024106227,2.1027313819745888,GEO,custom
18809.050208285506,36.0376473789269,GEO,dispenser
6309.90725810958,87.35769117838066,LEO,fairing
16839.73387197666,39.82347965226377,polar,fairing
16981.987263176277,39.46850031250168,LEO,fairing
6404.620318204389,27.78355637424618,LEO,dispenser
12453.011235684893,45.95314549072911,polar,custom
12314.231250057011,26.948374608041153,polar,custom
11051.42888903907,63.706236015928276,LEO,dispenser
18623.65637077527,99.81388289583742,LEO,custom
11887.424313228277,3.928595114717458,polar,fairing
7331.384694463555,83.48823611788444,polar,custom
2422.862352869438,51.34973675189178,LEO,custom
3522.2539823169996,8.416731078150612,polar,custom
3295.244149396213,4.6800151699217265,GEO,custom
6494.722841317758,21.436281827845495,LEO,dispenser
12156.501344663588,80.74744917567953,GEO,custom
11719.007732263977,18.906959583293236,polar,custom
9758.100594087658,30.049498436367593,GEO,dispenser
4717.157408095687,52.341805095699335,GEO,dispenser
11261.675573140328,2.3590786508879336,polar,custom
10357.584380288525,96.01387563343481,polar,fairing
4989.463466704846,79.06008810543196,LEO,custom
10661.384617333173,58.386702592828186,polar,fairing
13294.145448373281,21.625438723027113,polar,dispenser
19058.1458917323,37.57031107162583,polar,fairing
4125.258521820946,40.92176574810919,GEO,custom
6006.409725663544,31.60193836710291,polar,dispenser
7602.0383976037865,10.349444315677468,LEO,fairing
15267.478907199018,89.82560388924419,GEO,fairing
8048.145813857428,12.548768780640135,LEO,fairing
4329.458770442898,27.39377809129956,polar,fairing
1425.7994550912206,78.01816183233055,polar,fairing
6458.105064890777,72.47048356682505,GEO,dispenser
12627.603317596391,81.19987132022405,LEO,custom
8463.382464403365,58.26356206973583,GEO,custom
14465.073267320673,93.43324581831557,polar,dispenser
14439.602604105963,96.14020013208,GEO,fairing
16202.820479737538,68.82225559132938,GEO,dispenser
2011.8524946449652,75.57932521699219,polar,dispenser
19933.190779153883,8.970514391257899,polar,custom
13469.390493689569,58.581624953141315,LEO,fairing
2549.663473812325,62.36681505028634,LEO,custom
12213.771367254898,11.782153975367502,LEO,dispenser
14813.597075833468,23.11606377118269,GEO,fairing
12211.187196471792,28.573709849895387,polar,dispenser
9798.521153607735,33.30514476650363,GEO,dispenser
17650.177696110128,81.60444484984583,LEO,dispenser
9033.495619368126,37.70306726263333,GEO,fairing
16816.084311301704,97.90195503649072,polar,custom
7759.910251427434,59.90988406298646,polar,fairing
12612.135329990635,31.39903627968761,LEO,dispenser
14985.274272312592,4.063208397949696,LEO,dispenser
19615.54732795208,1.8685591224319924,GEO,fairing
8185.649811429806,85.5296214641282,polar,dispenser
13543.9762182142,46.085314830581794,LEO,fairing
13074.34009591892,30.537778498180835,GEO,custom
13873.422522676783,95.05850742455513,polar,fairing
4830.707694507031,9.188211273497,LEO,fairing
2024.8500330981908,81.7987028810727,polar,fairing
17709.53045742637,68.66249946776894,LEO,dispenser
14490.720779715315,16.492629522364076,GEO,fairing
14338.936240102445,70.13913990510159,polar,fairing
3435.3899070455886,45.825791999906315,GEO,fairing
10335.99094511873,41.30099570925257,GEO,custom
3793.162656942916,48.873805766396266,LEO,dispenser
18371.64847996837,70.10676187473642,GEO,fairing
16977.435509649487,36.759559642834624,GEO,dispenser
8433.003834895511,34.601912188092996,polar,custom
18671.074316004062,26.881791283624725,polar,fairing
6450.291829906798,82.23306394959087,polar,custom
16605.5735251771,32.71968333950983,GEO,dispenser
2446.523529531773,63.74312256960556,LEO,fairing
3574.1430762830296,59.65929612896787,LEO,fairing
14837.731162151447,61.68673879991403,polar,fairing
3702.2327039837505,42.65663896623074,polar,custom
12645.238633968125,55.76054586907158,polar,dispenser
18297.868940008433,91.10481421063282,LEO,fairing
7101.173138433942,5.995462023653778,polar,dispenser
19399.773189252104,84.31424815416021,GEO,custom
13151.703668480079,24.764793921526632,GEO,dispenser
15461.495306146428,95.80001798913874,polar,custom
2556.990548956117,86.78290464802956,GEO,custom
17411.07887335211,82.04118698713702,GEO,fairing
8503.114387919868,32.57974181008913,GEO,fairing
17487.523531566403,11.243753341113278,polar,fairing
13230.481518370172,38.71999071536274,polar,fairing
17097.8369315458,3.2867083441926184,LEO,dispenser
5854.261395990332,25.268571056550503,polar,dispenser
15656.309795850226,55.93061156878913,polar,dispenser
10663.117529391739,93.93494703989545,GEO,dispenser
1973.3210619567894,88.31652133243429,polar,dispenser
3245.9357608664204,74.69656883466475,LEO,custom
16383.00045954808,7.38025843978129,polar,dispenser
5148.781449582303,42.24363934725868,GEO,dispenser
10904.227151023573,52.41223775176797,polar,custom
11495.2935903928,28.180998187758963,GEO,fairing
10468.737014077427,19.73941163771004,LEO,dispenser
6582.084244316632,88.4894650818926,GEO,fairing
19526.84078588635,94.1373952890384,polar,dispenser
4125.840864512996,75.31639673102043,LEO,custom
2676.732063364998,89.3368618523275,LEO,dispenser
19644.682227669673,82.39416823401463,LEO,custom
1966.475690626418,55.85021042760047,GEO,fairing
4332.2592823419,28.77355636360366,LEO,fairing
5756.090483041777,18.7906224460026,GEO,fairing
19930.339541428457,89.35164381566823,polar,custom
8811.038784830158,11.372698923606011,GEO,fairing
2147.9110851729884,23.824982631481447,GEO,fairing
19286.232859456937,44.66128984107478,GEO,custom
1863.499212276577,11.498131574849225,GEO,fairing
17217.992490790108,17.831414598072673,GEO,fairing
15463.754122536087,78.09392011114312,polar,dispenser
16865.8306213049,46.78893071757152,LEO,dispenser
6150.785520882133,24.651062751554804,LEO,dispenser
6224.53063485992,21.754101526375937,LEO,dispenser
9346.436161002293,69.77606663748087,LEO,custom
16949.1015504653,70.11451859867103,polar,fairing
9558.301370254723,9.611715275152283,polar,fairing
15677.70512466577,61.615323186906814,GEO,custom
2326.631244664599,9.443914723986277,polar,custom
9432.108517835,41.32846259749942,GEO,dispenser
9936.759000397653,38.0151832941394,polar,fairing
11716.065963582134,71.9980161130443,GEO,dispenser
12720.948534751302,34.68338030229908,GEO,custom
11582.038613639765,27.192222398703098,GEO,custom
10150.080160932006,56.89566813676526,polar,custom
6914.15276403987,17.35610565296991,GEO,fairing
5103.816035453676,75.94083178263575,LEO,custom
11656.269850364642,31.00021598593128,LEO,custom
4372.229332757674,22.60180240373666,LEO,custom
3493.183991362244,17.65896434802913,LEO,fairing
16731.53493326137,59.77417733845571,LEO,dispenser
17241.206692522355,45.262047673586586,GEO,fairing
6427.233030597726,56.61129662606425,GEO,dispenser
15597.404028833296,16.02864788290878,LEO,fairing
13405.142239371482,69.96444865095245,polar,dispenser
18854.514743445037,91.54463376224676,LEO,custom
3592.446737259558,67.42303538385372,polar,fairing
1973.9741068026892,73.52763202686756,polar,fairing
18722.213411328987,2.5307281347705244,GEO,custom
9041.64280112637,44.441247640906724,GEO,fairing
11591.324231158736,2.4545362224333402,LEO,custom
9366.55969600223,81.40599902820861,polar,fairing
4616.176831382549,60.86375470490233,polar,fairing
18912.598680660565,55.75890060712095,GEO,fairing
14825.296169469624,18.21286354920077,polar,custom
5796.094232287548,81.25040236374494,LEO,dispenser
18071.41528172148,99.25962767164938,polar,fairing
3737.7289621203727,70.38911683497827,GEO,custom
17484.538597865056,58.29408863670331,polar,dispenser
14356.655308806989,3.112566859194779,GEO,custom
19418.93538330273,52.494795106470235,polar,dispenser
6618.7848069981,56.620526055244376,GEO,custom
12459.664640187179,50.855410598911185,polar,custom
5021.6097973034275,79.44922596641702,polar,dispenser
17874.941905232015,93.5178609812405,LEO,fairing
19037.088465860015,30.718152971843903,LEO,custom
1516.5876011291653,22.02164990560454,LEO,fairing
8498.145812988103,82.70153137144537,GEO,dispenser
12002.739487498297,44.61682576681802,LEO,dispenser
13741.498572534163,92.18512386303706,LEO,fairing
6524.680611049022,23.37694385530102,GEO,custom
15376.607858479854,36.92002072296483,GEO,dispenser
6275.646330911328,92.3687888001025,GEO,custom
5908.659836117126,28.806841823719676,GEO,custom
14764.8410358361,12.854740651417929,LEO,custom
14838.188947626499,82.24391715265219,GEO,custom
11879.974751173559,28.933175858518698,GEO,fairing
5371.377794357943,68.27107997793208,polar,fairing
18746.431389233643,32.045964017692306,LEO,fairing
16285.867082868728,87.08959029486687,polar,fairing
3632.0947474911045,55.72822149712913,LEO,fairing
4399.111396662389,50.34378708033022,polar,custom
9192.784697499024,96.45185840487187,GEO,dispenser
3109.5277118161425,80.60021423641466,LEO,custom
4032.8153468490964,2.1715550771651193,LEO,dispenser
3951.8714606003273,16.60095693046174,GEO,custom
15477.271274170349,57.57777144012945,polar,custom
17966.97504035667,69.86388689075389,polar,fairing
13694.923707883718,37.757483219276295,polar,dispenser
13210.456599019273,2.4635658680824437,GEO,fairing
18447.337407498304,39.818270837476334,GEO,dispenser
12187.662751209393,73.12163810113408,GEO,custom
1985.718066339096,12.790566308025232,GEO,custom
12745.014077640411,48.312859647334726,GEO,dispenser
7690.667215709538,62.21041253643186,LEO,dispenser
18994.72712391223,18.39802710298336,LEO,custom
17799.408043476527,71.22220167402577,polar,dispenser
10786.591827155802,80.73089765897555,LEO,custom
2467.3292295543215,23.232542082393987,LEO,dispenser
17264.46596970792,26.073811729352762,GEO,dispenser
