fuel_costs,manufacturing_costs,operational_costs,maintenance_costs,insurance_costs
667268.1158299996,2496521.249051121,2573443.130315978,974451.0472662915,2424859.2088101837
974575.1686824049,15288894.366121702,2774935.9676304515,787131.887053592,3372404.8383714184
614711.962695777,17836408.15535187,4312168.288621783,681849.0705449256,1078821.3212321503
710985.7800950714,17151099.909212667,3586275.034253992,208384.8666695769,1326951.2930390954
84004.57193743854,6588510.848904684,2529708.362570457,982573.1280194273,2839282.0415126053
472169.32392837637,18471270.210948646,2138279.5463051326,475830.8509834439,154621.05609775815
824445.9873209373,9782677.753738783,4374355.93461724,351842.8864056842,3860234.8207918536
643054.7894362101,11155099.247368544,616085.3622813246,347171.93766166246,3930077.3510889583
92440.16756171724,5774823.087615435,602653.0335794906,124339.34830731017,4338792.065613878
843088.929343443,16978889.488786153,3920260.493421592,564097.5355658696,1249919.2718797924
898334.9501517415,12463882.105380168,4308672.770450672,166333.71763158246,2741537.406964308
612905.0318601592,2436833.720216301,1711445.1511375988,848899.6601044685,1341760.6983603898
240379.9351723834,4651627.831522526,3712778.7347732075,849486.7937456347,2461762.4408917963
435204.78378844704,6445168.518354752,3300441.2876910283,613223.7769649122,1507779.4373953636
328605.19300774334,3806008.530645989,1701830.1505022494,980013.5299135697,1096139.0097960085
180410.6706242059,12033670.128313279,3067962.974713431,461464.3156928787,4381500.693631253
966175.5861677047,9092434.777364288,2893697.469065558,790150.767217164,4416681.997941932
547645.111264118,9370219.271937266,1341676.3065237724,898374.1602460409,832087.1067288406
974284.988594639,1851119.0788400625,4709539.808135734,561108.4933211551,993016.1975469388
789006.178864165,11834658.415160427,2648361.5817804127,676004.3352738095,1820629.9213408255
223114.9919604829,1384658.2517711015,1410301.828958524,589123.747257156,1108963.1236791955
863854.5360328443,7995350.148311547,1803700.4265200584,163649.42753020904,977243.0762790608
311578.5986153581,4922854.371897259,1061835.8241200703,271563.8350520154,2862828.2271371605
491029.60075567546,3489023.398217472,2605342.2015588204,242065.88624011705,3228533.1095990622
684672.9836974443,13193232.543409947,1133167.1673640795,141990.64901788803,1940074.7340751193
800726.9258006901,14026904.844103536,2172369.761088027,144944.660323063,4908359.661580717
876711.1387962089,9850518.253456026,2185161.1373800947,272506.5954936868,756102.6225496617
420567.5978848699,13496616.095117614,4094298.717262319,564503.4289275082,2980905.636701699
452322.34977984044,11868893.078601075,1162470.0987197454,127833.67505224599,1893239.2705933622
862511.3515893846,10548982.003068276,830197.0170615687,340451.6615078165,2429671.9710675585
866631.6430540943,13909530.577262403,1241366.2033489707,640914.6478182713,3458387.77147006
314445.7214839192,12948190.956784379,2261804.9376926487,516197.5465691381,4988378.998441244
533553.9269239558,4800759.152994892,4510258.727226537,844599.5631216066,3148946.1853804933
603909.186266778,9134604.000644986,4448859.436826879,757491.8052191627,2692632.198601876
980514.4498185412,13703879.470629968,2282696.032036444,946528.6155212482,2517463.2905852105
617694.3954408442,7212544.314837717,2370737.7114228667,779403.7495234138,4044944.843355073
254682.17547514764,11337484.203521943,2231439.490264383,112399.36629363442,3700641.331947836
587330.1034108329,12996618.150913155,4197844.194241658,700848.928947415,3581424.2517252066
909162.268086235,13411367.340121027,4017713.258230683,946573.3744754699,2599768.847928001
451745.2606729599,14342823.897237841,4170234.3628136218,529083.7063351246,882226.2893504577
965420.4339653067,9343789.052512053,2665351.699863335,512381.34169048385,1892447.5855241641
584875.5660170343,19729563.702357523,2576078.7065991564,500980.67654161365,234417.76046455768
316099.97564308316,10370805.150391802,1638745.9096290087,711200.7080041261,2475393.8168949103
573674.9115212327,4262993.329020465,872345.7177460394,197070.7470434599,4026720.5762213566
822195.9715675586,9198748.584788717,2538292.928361535,373656.6965189378,1324434.3780650028
902426.8743033175,15371493.897061475,2499286.5071788025,738601.1852108984,4281863.529935336
904184.0723331436,15532266.150787074,4719896.961322322,696142.2105635024,4222133.862613799
617561.6417642902,15511338.402829144,3685211.3558093053,271537.1891697854,1295275.2328828375
742729.4058779961,4079672.7146675847,2871933.6310541383,337978.3154887179,1319426.12383814
611868.087056642,11733816.263082705,4846920.95200059,813031.0258728233,3137072.4680669117
396200.6240786225,7845353.375716035,2134668.033598403,141932.95501031325,3934253.776023366
170886.84509464924,5625149.083393214,3973746.9191043233,960387.6675825423,4303270.478440396
806080.9560754899,13870683.019325685,4110509.8526287256,708617.2649929642,1004051.2275010142
398442.55705840734,4288367.676564286,4750105.959785653,370097.30128172773,3921968.062408358
289529.2014690046,17522727.26338703,4463734.329075757,997933.6294168268,4656186.1004673
553630.431661454,13303832.038111234,2681212.5970391543,242930.1078568239,1854790.315792176
437840.4264442321,3310395.9950501802,899190.7471256871,464097.6905445263,660873.2549318611
558005.3782444724,2439252.425451261,3044994.6478215964,300561.2228263954,2472744.9785215985
982606.2110506677,18868694.34972254,2944401.121572935,644902.9474508114,1278169.1065940866
562310.3259321583,7455223.972017744,1569422.7030666526,234350.6048015481,3521197.5605321154
469188.189385185,16171959.066732567,3396403.045720309,629396.0605709547,4439553.289977774
237202.72511208692,4469724.14694991,656745.6150321075,776805.806276649,256151.70674140076
536976.6757792598,8924380.674777873,1873292.3319153797,178733.14737205429,4234927.482704127
701270.8544013823,18953793.618463445,3347333.7518867203,419346.583272242,1796683.4166908509
413234.97821160266,1471948.781612484,764702.6179942983,565171.9654877968,3857790.50376452
910781.3030784362,2696034.50666261,3253083.9920550818,781433.0573858324,3623185.547772456
383902.43729535147,15314171.685321085,2712295.8829260133,667676.8000313212,849464.2318407194
918888.6090967089,5660582.788322818,4499289.4112863,924487.969086711,1660362.3236950606
707160.2588131286,16397241.600331146,1605524.4788610209,648674.1756881416,2249902.5827017515
976521.5423582833,13764308.502391795,524993.2793824879,304786.447394268,4848648.819409738
248018.94385651848,18776995.698773257,2600018.717751042,163277.6024115465,1202888.4997733966
60757.51760581128,1881058.0559056578,2281667.3528231075,355567.05831213016,3639313.3233508603
682234.395678288,8729848.821635313,2281114.265394804,860243.7524055344,1835068.8178160216
93922.9751816332,12818505.457838608,2217397.439581506,369387.0083569097,3656671.4303696314
604173.5151809265,16932463.9585054,2994223.196563123,243059.82929646477,4923750.674842872
925369.281962617,8705584.949636556,1402862.1919384028,751412.2618323448,2283943.291408352
650564.2131217145,13615031.983213456,2988103.028555223,419896.6306562592,793031.0868136516
504810.5513351211,9242390.938047368,3681379.681162191,756321.6012076577,4559721.020322928
336072.3980120217,5784209.365174232,2550244.759292268,413632.3041833349,3652237.684485066
808314.6226964172,4172750.4221156174,3275623.462576047,324279.19854393596,1653375.6414578198
681962.8472428477,13188074.42631117,2120832.280298918,918875.7516174888,4925771.765799972
88765.37692968611,9337201.8100074,4516417.765791452,779322.9762532363,280603.1943903531
213109.50939619914,11800729.478403531,4786682.521043123,246429.60001072867,1764605.380481005
209999.54086679718,15523263.320774738,2929276.179164006,432987.3527912741,4629016.400173136
428427.3122426932,2601776.5273579266,3926112.8343202164,548856.3620111214,4616675.023925174
579204.5223452947,19113979.830437854,4643416.361273939,624017.6290939299,4820119.506001843
761279.5134442906,3079161.074048328,1357237.6829459635,233553.23941233938,817450.792196475
918879.4338608343,10057088.086813143,2136119.308194941,451091.4073588194,4091513.4441772774
346078.05603895,5993322.324337122,3064636.0991460667,530247.6151591893,4393597.025135915
967374.2305832076,13583344.94427373,664331.9890759813,626204.0630763514,4163200.2419231515
866844.9200350944,3105770.3121774886,1218667.396861527,252942.05479040777,1732908.1046839883
696396.987506043,18756544.149662867,2907170.769361607,662974.76677272,3339747.453289689
238675.13799330746,15563692.837613305,2348728.137613225,480404.7539996601,3532116.028403003
252160.8108112975,11467481.851182783,1053934.314995259,715056.1842416213,4411839.965300037
820466.417971698,18125361.029134255,1210789.6193541503,223301.56396685552,4274948.304806858
865976.6763102618,13455139.71881646,1746808.6104404568,882472.425731536,3231642.2607701514
145560.659200145,13778922.069721349,689236.0609450635,779721.6901066427,2965871.1708109374
741548.5485855275,5852064.47817229,1449655.1570206657,211738.30621948437,1436971.5280062128
832023.1802299917,8740965.83872096,774484.1834578398,875105.0681681837,1448868.7703475018
61472.243725546396,4222755.272421595,880729.9684409543,161232.9447581167,4479569.8624539105
221530.01182328563,6906577.863998831,2915523.1023737793,947576.9024806668,1898605.555890965
296513.1035138562,9142765.030522188,2541525.254831386,588364.7875298159,1745894.9728740444
179721.3754278489,1234485.2257162859,1047272.4118453361,918769.3264024172,3242433.9200412054
848410.1341597894,18617110.358028665,3655101.639053221,290340.61571238184,1840599.801451384
99072.29471941861,9291849.415688893,4215817.087229353,631902.32232771,2491751.810682933
212744.5130514115,6793460.110856142,3365896.098990514,594421.7294912145,2055840.6392556727
195598.77586555138,5229573.303841076,1227398.5306038754,360131.5645996451,3106414.9905792126
647168.5799103355,17982671.69746567,3598144.689535612,775464.8081391016,3684516.1925379657
493114.24557910365,5657220.931914943,4111993.5172716905,937319.9032058801,4832516.680484293
669498.2785366259,15913156.747176643,3399373.8289443403,994392.8505838163,2492989.8239317457
393905.591719597,19076562.838673994,2574553.7476159832,432573.499463577,947405.2069537136
995277.9902791057,15481310.413813274,1422071.4566933406,629562.7438035108,4126905.6419171803
613521.1201334012,14412901.34988604,531820.8240831844,341390.7970770841,3433142.7119250535
706783.8817693272,19520421.779195085,4232439.408622796,329255.2206138809,3343990.4356458187
866352.7143070708,2928335.002228954,2923416.7341899155,777271.5612194161,114916.48342817808
234666.26308933692,16033404.676860161,3625065.6594019914,312056.6789282287,1114250.6913086488
972397.005763675,1490640.2233836302,2358428.632577409,780607.7280737293,2918988.4707782986
367326.2833007271,14139760.083496766,505605.33605793276,915151.7052102409,4549987.382780255
257482.83360991787,2241706.645544312,4617323.83488608,443638.09574336326,553578.3605327836
135740.80047867913,13312881.095013231,2564580.9580356833,314781.70472957264,1278122.1820758746
362729.84255026875,11485001.370332507,655122.7586764188,757712.9941665274,1134244.4961086023
416990.10501762084,6351431.061296066,1406734.6350711118,779910.0355490898,1373313.6341836108
326122.05704604165,7810164.917055148,4731287.566263291,442085.3920240168,1249607.0061355294
609382.1255928249,15869152.581853021,971122.2195844257,516390.3759581497,954685.3141956262
315258.8324772916,6989066.117647471,3391722.625837319,297607.4141243963,2930214.7558464245
625826.2886925864,16938063.141391482,2129338.6306075403,311779.4122012062,3006562.7160958685
672694.3943040452,17183729.594623685,4497572.7266403735,902376.7543054239,4252661.925794663
147487.61491178512,8147492.654394605,822338.4366919673,304812.6608392992,3393518.5236556637
901882.3761079899,9167878.038658708,4612810.086828758,493603.2143374804,1732845.895752498
800052.1912700095,7852068.414324385,995813.3937903515,298950.83530677756,1013366.9237925159
883411.7593440406,13200055.134221839,2937088.230702833,248926.93615602472,3599209.0535755255
870714.1324149838,19829061.545147818,1578532.0326512097,897028.123316976,4300585.074627019
854380.0630040623,6853362.514499771,1408306.0385217888,467273.5719322231,1465925.2385340808
497899.7428610657,11236626.944623085,1769714.9444303424,465648.60468734475,391594.94527750503
177020.74871524927,3816081.896199073,4792848.746986184,251295.40416918456,121542.1514323976
229463.53247530735,13745626.386463236,3039356.024456195,180792.05966799794,1115811.803859978
817725.268225261,19405579.78659856,3173472.835485214,745843.595439183,1361859.82122242
440685.33860654995,5896843.955882089,1644270.4811569178,682726.856506648,2342368.268549207
370227.7700774046,10405947.080574716,718680.8104851962,507326.4322599457,3844179.8674707008
662749.3893174992,9461971.225237729,1686458.3808740487,299420.8549028501,1917584.5354617378
578196.4791688115,3873916.888188465,1561348.377813624,490210.9961317136,3654985.1342675216
467944.30464771553,18644087.467859387,3319324.3681087783,492880.3882020188,2897648.935957169
518544.6550791569,6339821.13740343,3105923.9696952165,989383.9512385817,4591442.168538027
917109.1812242427,2959149.5699534286,1266269.2406985802,435243.17157984356,3987408.6911337036
359130.3422626191,11523947.37397502,4295638.37445701,914665.5032332812,629760.5977043669
501888.8968294074,1128403.2017909873,3814696.217624911,948798.9874937685,3282056.95002571
342579.1043351663,15497552.680739705,4243613.431339457,815249.5693829255,1228455.1689699155
990244.1032087202,8691242.328671396,1414126.9771736602,356022.42176905414,653170.7326909757
886054.4790443265,9739828.268000977,704143.6158772255,830795.9461194105,2761031.9820088935
69617.69229539798,18733919.479728706,1019108.2065197022,225427.0345419079,2475189.0247272304
334975.6417932879,19727060.504815746,1957178.8981420815,706118.7740436478,2089692.625622495
274850.00783469086,18550568.67725545,4918737.805983543,533460.409157022,4693279.152326524
879790.7913777817,14670574.619493367,792111.4804639291,503176.68389193766,4970995.118118661
289348.21310362185,14909206.56588969,3276783.804990489,320845.5389331379,3989863.3026673533
81421.60222768015,14757108.044633012,1167199.6708317688,653864.5873599828,1554695.4840507824
475118.45705028804,7571233.149072413,1181315.2841456993,363647.063425003,3932299.6623663413
639743.0611839627,6731838.1739144055,761565.9888197675,372302.61081479327,475823.69791974063
417409.0114085187,15563298.802577179,4341913.403581277,315042.0444054622,665288.6202724262
294543.1555730073,8300952.489013617,2150512.4110972704,881657.9433504019,2186291.6656109393
174989.49198098655,13206014.664622838,3636970.2485275986,591740.8231336812,2913529.993064879
846188.1949527686,15172350.462928738,1915883.8942660443,120349.9314329341,4332171.526059554
254276.12141762296,10858761.080490936,2657502.3268424477,688598.7779788092,1505649.1023410342
313626.4930775185,10164327.185814867,2533423.6315953312,136380.61085690727,2649286.8599760504
579399.5887763215,19273895.026329353,3906339.0180127644,876738.6453162399,739174.9800121642
795818.938774922,14913704.964945126,3433165.537384221,582289.3864451728,2564390.356109814
727397.6264210601,11159761.95357541,4453057.140279835,757334.3637196086,3928648.1520320154
168333.42928456276,2057429.1041818038,4290821.693214779,684308.8922488679,3408798.6189886015
582995.7547467243,5028689.64267342,519012.12794675195,279532.8000342377,4731665.9247403
52531.579813800505,10722605.556507654,1478544.6025158202,623536.841510573,3956607.961842116
687839.1075671145,10206505.59462888,2260591.7343716463,863047.2489878304,4056318.345779699
565940.2069990706,9154221.846181912,4578672.66183058,365018.45518048527,2582892.8650047495
249112.04686946273,19879053.527628187,2520067.8963855878,810496.5208584769,2336525.022526651
945389.4980564511,4695100.413126765,1447516.6351545246,726693.4499878337,1799500.6903996775
387935.35296683025,2428614.199004952,1134540.9173023175,125671.45826141583,3016590.952052498
189606.39907440403,5138991.164916465,869923.0460072918,193003.27725619468,534981.4559796143
822002.0807859126,13012981.282035636,3114615.1377997566,225682.00848836044,1775406.8012499192
516720.4532846845,18980320.26995137,3659674.3370187883,521369.6520514946,424192.77373638516
943698.2646767878,5647955.362410841,2998436.672691227,415382.9426463749,1740382.038846171
269860.54526904644,14414793.868711634,2983791.353479315,381497.2200181472,1641841.8028835119
671710.9658554797,11926567.474588418,4050842.362490014,141224.0501754359,4774794.845591652
343642.73178332584,16023867.542738084,4945070.301858718,515492.35162249586,2089456.6410646758
689952.1993789241,18058524.011949,4143992.578670213,871115.1140146634,4267643.240156561
946912.760004016,3169508.2988228886,2498284.058047599,729683.5971885233,1202262.4445814476
217924.97927468925,5891656.052193302,1429145.4312515175,390140.73689471773,3271628.618816749
384042.142970238,12226134.927277787,2605435.0812982144,419961.26896603045,1445748.5151002163
562792.9263876297,8981541.745076772,4592549.975771099,408904.61093502236,675760.0751239826
892251.4585078398,6023117.251488662,832930.9802461326,599353.2325470371,3479016.718406939
104955.98955757954,10402278.536862288,3394260.9793124767,587317.3038759956,3845900.9819720704
134246.92061536387,18699613.167916093,3579438.759360864,190940.11515214096,4241836.70852432
764564.2032268567,4733957.068950161,1785738.065091947,779256.9237667782,1556776.7442274352
812982.6618535562,14888001.492620543,2267325.0985509446,413996.6112864897,4800181.248871821
341283.88644078874,19977084.796774097,1126009.2721004917,964125.1988878169,3071725.506003085
523143.3675824953,19281100.169051774,3921913.089002162,821639.2518027658,4840125.714363048
394811.39782314596,3136638.4897740074,1718217.8049780924,903300.1194521039,1213722.5399086496
520222.8285288368,6517767.124377125,3871423.1306582945,990925.4077985678,2380155.1661288124
308939.0793587635,2187051.20750035,776869.8058791249,657649.4064863495,2639776.5445649517
390642.63626982854,6418062.55783183,3702024.0771227195,779932.0331077091,2509353.240194575
172706.2459694256,14534511.73528275,4235260.883478812,227396.8849439326,2830871.3052118164
615580.1735252084,10637344.83917182,4915861.780438836,964064.8774599278,689494.985076083
803631.5718600859,4153930.3992688544,2211841.5517727397,749800.3378558422,4943830.108060939
893956.607540466,18840006.982352886,1229809.5918311847,207675.19803492862,2209421.9786835522
262177.02843902673,14523771.921369882,4743871.422300801,146081.54037905642,1439643.1718908173
725147.3742561185,13865065.774211923,2926445.754627867,516241.66049072734,2616796.7341156737
956609.4781422181,9027239.8535523,4599129.736224696,166836.4666565519,1570800.3022134
605658.9678068508,2086598.3847595595,1634018.6953338806,672512.5601798564,3548736.67483962
920775.5217579524,17631895.56649766,4740074.628433666,254723.5522009463,928574.8230093346
64291.51740039744,6878184.916627567,2348863.0123154595,344399.42186390737,4439156.390584746
538338.574203304,9188614.303645784,594765.7053062991,949693.8633423564,2018848.3737214638
878395.3069996831,17271230.60171759,1851213.9559692298,342341.8791066881,2077716.1918548932
920990.0091765793,4220611.418810029,1659997.0809733765,314350.7533520902,439403.0046440719
584637.8609087217,4286387.299222274,4871443.636228354,107768.72451404449,4556822.230734732
416689.93392694107,19034331.197145037,1739476.6309273737,732606.0038635866,4198715.754893482
883677.1694402654,17642974.638883583,3488758.667066115,323105.2218669114,3209763.5893775444
521646.8123946809,5984162.018922191,3878222.26541623,747593.2602885071,4848287.4412309425
329617.2292165147,9333963.281898662,3529934.9491918897,247757.96272217995,304436.6054742097
278889.3714400276,2718009.275471113,4836399.275646115,985382.7341916342,4711332.799568466
796234.0075385203,13941240.36966438,3745022.183575096,522654.42199813767,4731586.978731056
474450.6445393529,17004504.7177973,4180032.993115161,167149.79908200394,3557914.4514069487
976253.0570470644,7941294.62856639,505099.77541945677,166574.62723495875,902530.635434623
218822.38050782995,2743544.1765161906,2601184.2469532047,560493.7448055702,538730.5032047089
799905.1155494251,6381654.514485615,3007482.7594356555,553766.7095988952,1359635.3931000119
251449.05070279722,4803182.720120579,4538623.408624075,871774.1329085531,2889806.725715712
840961.8521321885,10279529.359558232,4057679.623697786,641532.5231273166,4687704.591961214
353252.8151591424,1275574.9577232148,3927914.9023945117,161108.37097498527,4730565.562417936
481848.2396189493,4885217.669092476,2488077.234874065,718124.786033769,1543961.4091792721
173160.46308240033,18767272.728226986,3535943.119678482,680902.1905195088,3788309.0796617307
833672.563612728,14119678.278213926,2218145.2310399227,244990.79325993985,2915721.8745153933
600556.0055488772,16196820.844559176,4987885.545008272,352898.67195064307,1449091.560284864
537777.9326202812,7825433.986203788,1132333.4558557693,528555.3995654138,1318996.8469030769
606174.3342882149,8681350.14096618,2783786.8451020136,676794.7093328728,2966216.4294093805
918584.1175445637,12189724.388127692,1143509.0445143506,883083.5924550935,2458268.482313568
705657.0822361803,8447750.714016069,587477.4409582521,277306.13519142644,2171872.0825489974
131737.03957385712,16631213.560595768,2925577.1494060066,545281.3964152217,2672481.6318197544
130784.15685441559,2267914.018537443,2099735.47780711,755084.714239669,1677668.0534448856
245305.22811420125,2707558.374938569,1406356.6605111277,846826.4031305655,1281055.516785176
594295.4816374119,15091610.30164769,4764457.461744643,685112.303830888,2097122.9468085093
357757.190139636,15484116.500549627,3560420.6803491823,720286.4707517014,478523.0195299362
461418.59877146163,18845718.988460682,906501.367975656,469065.7943918271,960644.952336887
93893.79404293948,6794898.290109818,3878915.4309954075,527877.3272374324,4144359.4292884674
245656.78708251243,3195199.108612262,606635.9122974173,683502.6989314752,4305096.153658975
274132.21228194376,3235524.164275643,4739243.353409477,590544.6378489259,4172557.1797005073
209982.6361027826,18171524.231742285,978178.1022594895,365796.1370819663,1873883.8176418515
897936.8282374969,18190680.7615629,4154501.0924768583,142311.7607486121,4964654.253724661
122134.94432387136,14953712.933656188,3289390.3149279794,319924.0536986686,4723453.137278997
671346.1272298918,6681140.328190257,2908370.678254058,318754.9006029925,1721523.8527110799
726607.552489144,11209468.133240165,2770541.78913929,736544.5428086119,3645601.7710806024
671136.7498620745,15099846.150004309,3886825.719886637,718123.2115581856,1696895.4383326087
522087.6109231814,8748696.368177779,3331530.593298421,365120.35422580026,367678.84452697466
419899.004938882,16649582.806999605,4229153.918773055,796237.4936486157,1779257.6470121357
243315.5435566177,19409287.83502553,4790108.226619633,468795.53130589117,3232281.584399373
91248.16975993746,13050548.066597443,3240149.7089872565,501930.79852962104,2932466.2633366524
748614.5302357604,9180488.973339887,4799782.837053128,961282.9960982756,2769621.309607686
317245.8422092304,14138582.533286506,4574418.857380258,603476.6457947006,2681025.797461956
916692.5888715531,8978624.266111085,1488331.1190702203,307226.01452551776,3429174.7476098314
397153.22705731506,14287507.975366069,3115303.836964916,870485.002144324,2815882.549658957
130501.43787834706,1800001.2535992526,2604802.8937425506,897047.724443699,2717538.3398601925
794948.7959490176,13486328.040183743,1435575.7251632325,448366.1014366864,2326243.968260493
840981.840635874,16821494.2436777,4041312.265422661,589107.5693800501,3619928.7042180654
781924.665126037,6353213.669286772,682354.9044696045,869172.6845085376,359357.8861131913
789072.044674915,15830598.053294221,3718886.4958774,140796.72617869326,4275474.045010215
631933.9816287005,8000806.327876999,651960.0352435969,180741.91158891132,2551621.162696148
609161.0724640783,2673484.025002138,2061379.7520944024,173945.1102295461,4343234.673591125
932324.8000411227,17170765.83414472,1560156.6280492484,654034.3445837012,3492417.144077972
142995.94670354185,4622616.03101762,3991178.9000488846,379363.95465843775,3374612.155237718
468215.84434747335,1329741.9814954833,3575878.0826772214,861907.0895673747,4511443.70072512
511279.1130105288,15797941.872909801,3004621.8758107214,862246.2106034061,4766110.177461637
639602.5362750422,15709736.437565101,893028.7539905902,996014.2392197314,3143971.7497861474
55768.64981511558,9636300.063718932,2750366.577335297,469090.63585712446,4588771.334243931
245455.2148021136,3840077.218705833,4551586.002044635,508154.96767348936,2809567.768735266
304640.7274414139,5379786.902421596,1594678.937993497,397580.9097093884,3671793.1193542196
976550.5700807101,5949147.569815144,1812497.4351865198,762723.2375238416,2171136.3306151177
724401.3369538272,17285503.23153586,4332543.231166577,173130.1796800785,4651468.975461435
450238.1551879291,1915113.0983336903,552897.6958651005,406272.26828551694,3265313.4164623176
245110.83161588034,14912834.766775515,652423.3129604987,559281.7077736468,2186613.8707800196
242593.26626733804,6370234.196614323,964848.6175293903,764186.634168818,885956.7829082693
168534.58244329313,5887353.876857234,2839004.896389231,890973.2927971386,4433703.387188167
948924.1498236223,1362774.5370355456,3609266.822167541,213635.44858028495,2919879.3204630027
544744.3769732185,13381680.94859881,1203073.6486817026,635041.0197266957,2488267.026027013
327364.33266697184,3502496.4663328766,2091809.1826338149,958397.2908970263,4576917.714143982
418377.6309678849,2949999.8683862705,2120252.6113159414,803509.5204434517,1830890.0400252813
452712.9365707401,13438214.296612171,3307783.436015494,446139.70676116034,3051240.373308256
776859.1521779918,19239430.443615876,2982066.1538729174,853955.7809399959,1782579.1254245425
790189.382454758,11756144.247431243,3277119.7849649806,179731.5444103107,918483.3946492269
833884.9434033808,10556266.888127333,3561876.6756515424,397310.81628442707,2208803.63073782
586056.2666792796,8585977.959348157,3877259.7381375385,207283.53675176972,4450872.100285865
152797.9543112624,5097244.021856991,867564.7803926232,146309.75997525576,358257.1940758778
541470.7992803261,4664219.429633181,3670064.396188451,963262.0260028193,282403.23529411934
805935.7949627227,18569370.934286177,2659864.943906911,568272.0241476083,3163301.5516522033
690375.1925897753,18027755.882980574,1191801.4084918809,115882.35908829073,1491712.7316823727
765854.3835939533,9141448.712919047,4857841.288461326,607519.4039567567,1091294.3613223385
173878.85801141127,17081449.768915642,1891271.4052460988,988918.1654237903,4759084.45814739
994358.6961353786,4379339.067099238,1177613.0505131888,382702.32081089687,4141289.076267437
838285.013403688,11154934.148393685,2227577.6060068426,523801.6052736845,1584608.2897908352
675078.0394232096,16516625.705108432,3210239.4980514995,813571.4038298739,3878665.613615636
54654.950348408645,15936039.709276754,1367066.2423803795,517349.728073026,2370856.5441613216
299074.5340102591,12687422.806698162,3338122.7528682267,173700.32112841576,1977862.9841975092
173414.96454621264,17471970.104494564,3586262.979669395,617839.3902973703,261395.67141718327
970535.0291204075,17863723.935956065,1746529.0446107702,878903.5297478074,4755023.95301169
281751.33975135116,11317587.339268826,3981635.200984899,537271.497864089,3560958.3649555114
438984.69571752823,5166702.957480673,4192950.907404204,819280.639463617,1205433.3313414645
752967.8139921331,5989041.029819298,619718.7496413888,844173.8867905493,3050373.953942682
689334.8952125225,15549791.284817586,4391611.338042697,680891.9962935507,4260704.378214682
647421.6952715964,14442392.431911979,2761490.6180611933,864494.3409428616,1069139.3138993417
507407.73021507415,11614240.51978575,3086322.3512085406,889503.3546741152,3015117.513307378
474641.3329681128,7649489.322150978,4278445.873556253,280704.2429062822,473912.6580137825
897404.6701790593,18560832.204704322,1578311.5882731273,361026.946751821,1862947.3855783746
294117.1866552229,1721682.1128863953,4697573.254795619,523016.1872858363,3401146.4439446353
739652.3186536547,3601013.425364473,4246847.942722417,623815.0541525958,160493.21821322714
958973.5771735575,3175157.8573240237,2961706.4192312662,733291.4774546269,3642982.7455795687
799700.3365865727,14670688.616200743,2164241.5807085354,224176.4646911805,3452884.7648747372
560441.4796366678,8810420.349346804,2588632.2756074322,953097.5096741508,1121734.7775564082
363648.0539413563,19640259.813514844,3687447.6909288513,993449.0072549459,1266826.167468348
80080.46999837263,12086523.30817192,610061.8065432231,475693.5105056947,2438044.0135320653
499282.47292409156,13593347.453590719,3935460.2816664614,807096.5213022279,4496238.101272831
386032.73631197197,3862509.594244553,972691.5296602951,436192.23547636415,1872678.7882108223
168101.98036717752,1478852.0032885266,1307330.980749975,224551.93002970386,2630140.8679455575
794140.8515244259,19235335.282240037,2871646.677468565,987881.7782663495,1504062.9679136118
433834.0881728277,15329952.495628063,649093.5367702277,231069.51456138544,2986249.98697785
952944.9736166872,17936105.565955658,3388939.1609752,394184.0071961224,1961741.7814957337
379064.5143080067,11456492.619729945,4609601.501255842,637832.694225603,4979608.424894077
993944.9035450366,8126876.408105375,2922238.4255480375,193773.8577039505,1689615.1864339337
98199.00231894286,11282562.401449466,2455237.2513020374,344974.42983623664,1618415.8971484334
993437.2675510693,12747897.05801486,2308744.3362165513,866410.0769627116,2423796.550587625
679001.7651242224,17031061.055642374,2809952.895574333,200836.75855147815,4280178.290332876
243754.93488069272,16875101.364589714,4515030.401749782,505005.1150808061,4387162.145831315
172746.50654066296,15807498.31766519,2986268.9885006133,351019.2203293423,813247.8845158584
95068.85683864863,15988643.182913093,1366901.4746183902,792415.1475493464,280439.1138042439
620414.7840569377,6251092.104143806,1355300.8477478013,936273.817777099,2369311.0638106097
231352.2787458398,4934023.052975114,1351199.5746061853,175823.313549602,2355084.257561719
765571.7069148209,3930678.107057006,2316882.1437344756,537570.5404384029,3534586.9575564857
996202.7968162335,1428516.2665186226,1953132.758449664,942427.0688565507,966427.9382231684
192971.0144914776,16081086.615075763,2977195.0134060974,477460.0500022865,3212081.6417309367
777134.42814158,2057479.5897188862,3338086.7514846264,955110.4316552541,4848851.329121185
487178.3022964487,13304801.850828351,3030405.6413382855,925933.4843661811,3216890.0954721407
885663.9894603334,11426231.704265745,2482570.1084985984,431700.4907635225,1429374.8350814092
858386.3366220624,5766823.223131762,3286085.053451352,930236.0760156034,3018495.1728786854
835541.8133878334,19725063.908484988,1796355.1160369336,359481.2313349142,4126785.0987325846
729226.9288067961,10846422.654374415,1029217.5014284141,753945.8174408983,1875402.5350359296
68260.04532262981,12638360.793592256,4267283.797692038,764079.1832811766,4107269.582883088
399056.3886667424,8568023.21106802,3628536.8072372903,328615.71152786096,704109.6929795383
783479.7305464055,14811902.167514559,2432967.482227416,225957.34758917626,3160684.5853167833
223817.40262598003,14168335.890169624,2317882.173124331,656259.9961845492,2809750.6616000873
